Prefixo;grupo;codigo_ativo;data_referencia;data_vencimento;percentual_taxa;taxa_compra;taxa_venda;taxa_indicativa;desvio_padrao;val_min_intervalo;val_max_intervalo;pu;percent_pu_par;duration;percent_reune;emissor
gen;DI SPREAD;ANIM15;2026-05-19;2029-05-15;DI + 1,9200%;1.69;1.2535;1.4827;0.03;1.44;1.52;756.534401;100.74;437.0;--;ANIMA HOLDING S/A (*)
gen;DI SPREAD;ARML25;2026-05-19;2034-09-25;DI + 1,6000%;3.25;2.75;2.9529;0.1;2.84;3.05;963.318591;94.26;1113.0;--;ARMAC LOCACAO LOGISTICA E SERVICOS S.A. (*)
gen;DI SPREAD;ARML26;2026-05-19;2030-11-05;DI + 1,5500%;2.8049;2.3792;2.5976;0.02;2.56;2.62;971.985564;96.62;841.0;10%;ARMAC LOCACAO LOGISTICA E SERVICOS S.A. (*)
gen;DI SPREAD;ASAI22;2026-05-19;2028-05-20;DI + 1,9500%;1.9341;1.653;1.8191;0.1;1.71;1.92;1079.528339;100.16;321.0;--;SENDAS DISTRIBUIDORA S/A (*)
gen;IPCA SPREAD;ATII12;2026-05-19;2041-09-15;IPCA + 7,3293%;8.9032;8.649;8.7665;0.08;8.68;8.85;0.952049;92.52;1443.0;--;ATHON GERACAO DISTRIBUIDA II S.A. (*)
gen;IPCA SPREAD;AURP13;2026-05-19;2037-07-15;IPCA + 6,9164%;8.1937;7.9086;8.0504;0.05;7.99;8.1;982.198346;92.66;1803.0;5%;AUREN PARTICIPACOES S.A. (*)
gen;DI SPREAD;BCPSA6;2026-05-19;2028-10-10;DI + 0,5500%;0.6121;0.4;0.5062;0.02;0.48;0.53;1015.021333;100.09;524.0;--;CLARO S/A
gen;DI SPREAD;BRKMA8;2026-05-19;2029-11-09;DI + 1,7000%;;;;;;;471.375336;46.96;;35%;BRASKEM S/A (*)
gen;DI SPREAD;BRKPA4;2026-05-19;2030-10-15;DI + 1,9000%;2.9955;2.6974;2.8466;0.02;2.81;2.87;983.341389;97.01;822.0;35%;BRK AMBIENTAL PARTICIPACOES S/A (*)
gen;DI SPREAD;BRST14;2026-05-19;2031-05-15;DI + 1,4000%;1.9;1.322;1.6046;0.0;1.59;1.61;994.981298;99.38;775.0;--;BRISANET SERVICOS DE TELECOMUNICACOES S.A. (*)
gen;DI SPREAD;BSA312;2026-05-19;2029-11-05;DI + 0,5800%;0.6577;0.3047;0.5151;0.05;0.46;0.56;10079.762507;100.18;710.0;--;B3 S/A - BRASIL, BOLSA, BALCÃO (*) (**)
